Brand,Model,Storage,Recommendation 1,Recommendation 2,Standad Price,SM-S9480ZKPTGY_ETI,SM-S9480LBPTGY_ETI,SM-S9480ZVPTGY_ETI,SM-S9480ZDPTGY_ETI,SM-S9480ZSPTGY_ETI,SM-S9480ZKOTGY_ETI,SM-S9480LBOTGY_ETI,SM-S9480ZVOTGY_ETI,SM-S9480ZWOTGY_ETI,SM-S9480ZDOTGY_ETI,SM-S9480ZSOTGY_ETI,SM-S9480ZKITGY_ETI,SM-S9480LBITGY_ETI,SM-S9480ZVITGY_ETI,SM-S9480ZWITGY_ETI,SM-S9480ZDITGY_ETI,SM-S9480ZSITGY_ETI,SM-F9660DBHTGY_ETI,SM-F9660ZKHTGY_ETI,SM-F9660DBGTGY_ETI,SM-F9660ZSGTGY_ETI,SM-F9660ZKGTGY_ETI,SM-F9660LGGTGY_ETI,SM-F9660DBDTGY_ETI,SM-F9660ZSDTGY_ETI,SM-F9660ZKDTGY_ETI,SM-F9660LGDTGY_ETI,SM-F7660DBETGY_ETI,SM-F7660ZKETGY_ETI,SM-F7660ZRETGY_ETI,SM-F7660LGETGY_ETI,SM-F7660DBATGY_ETI,SM-F7660ZKATGY_ETI,SM-F7660ZRATGY_ETI,SM-F7660LGATGY_ETI,SM-S9480ZKPTGY_GTI,SM-S9480LBPTGY_GTI,SM-S9480ZVPTGY_GTI,SM-S9480ZDPTGY_GTI,SM-S9480ZSPTGY_GTI,SM-S9480ZKOTGY_GTI,SM-S9480LBOTGY_GTI,SM-S9480ZVOTGY_GTI,SM-S9480ZWOTGY_GTI,SM-S9480ZDOTGY_GTI,SM-S9480ZSOTGY_GTI,SM-S9480ZKITGY_GTI,SM-S9480LBITGY_GTI,SM-S9480ZVITGY_GTI,SM-S9480ZWITGY_GTI,SM-S9480ZDITGY_GTI,SM-S9480ZSITGY_GTI,SM-F9660DBHTGY_GTI,SM-F9660ZKHTGY_GTI,SM-F9660DBGTGY_GTI,SM-F9660ZSGTGY_GTI,SM-F9660ZKGTGY_GTI,SM-F9660LGGTGY_GTI,SM-F9660DBDTGY_GTI,SM-F9660ZSDTGY_GTI,SM-F9660ZKDTGY_GTI,SM-F9660LGDTGY_GTI,SM-F7660DBETGY_GTI,SM-F7660ZKETGY_GTI,SM-F7660ZRETGY_GTI,SM-F7660LGETGY_GTI,SM-F7660DBATGY_GTI,SM-F7660ZKATGY_GTI,SM-F7660ZRATGY_GTI,SM-F7660LGATGY_GTI
Samsung,Galaxy S23+,512GB,Galaxy Z Flip7,,2100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung,Galaxy S24+,512GB,Galaxy Z Flip7,,3300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung,Galaxy S23 Ultra,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,4400,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung,Galaxy S24 Ultra,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,5900,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung,Galaxy S25 Ultra,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,6500,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone XS,256GB,Galaxy S26 Ultra,Galaxy Z Fold7,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone XS,512GB,Galaxy S26 Ultra,Galaxy Z Fold7,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone XS,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone 16 pro,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,6600,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone 15 Pro,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,4400,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone 14 Pro,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,,,,,,,,,,,,,,,,
Apple,iPhone 14 Pro Max,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,,,,,,,,,,,,,,,,
Apple,iPhone 15 Pro Max,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,5300,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple,iPhone 16 pro Max,1TB,Galaxy S26 Ultra,Galaxy Z Fold7,7300,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
